Label,Input,S1_MeanAccelX,S1_StdAccelX,S1_MeanAccelY,S1_StdAccelY,S1_MeanAccelZ,S1_StdAccelZ,S1_MeanGyroX,S1_StdGyroX,S1_MeanGyroY,S1_StdGyroY,S1_MeanGyroZ,S1_StdGyroZ,S2_MeanAccelX,S2_StdAccelX,S2_MeanAccelY,S2_StdAccelY,S2_MeanAccelZ,S2_StdAccelZ,S2_MeanGyroX,S2_StdGyroX,S2_MeanGyroY,S2_StdGyroY,S2_MeanGyroZ,S2_StdGyroZ,S3_MeanAccelX,S3_StdAccelX,S3_MeanAccelY,S3_StdAccelY,S3_MeanAccelZ,S3_StdAccelZ,S3_MeanGyroX,S3_StdGyroX,S3_MeanGyroY,S3_StdGyroY,S3_MeanGyroZ,S3_StdGyroZ,S4_MeanAccelX,S4_StdAccelX,S4_MeanAccelY,S4_StdAccelY,S4_MeanAccelZ,S4_StdAccelZ,S4_MeanGyroX,S4_StdGyroX,S4_MeanGyroY,S4_StdGyroY,S4_MeanGyroZ,S4_StdGyroZ,S5_MeanAccelX,S5_StdAccelX,S5_MeanAccelY,S5_StdAccelY,S5_MeanAccelZ,S5_StdAccelZ,S5_MeanGyroX,S5_StdGyroX,S5_MeanGyroY,S5_StdGyroY,S5_MeanGyroZ,S5_StdGyroZ
N,18,1005.25,6234.352928532359,-230.0,2074.1345182991386,-42.75,8081.765675735717,87.4375,3781.970046628311,-81.3125,7236.131599642433,84.59375,3282.251693382294,849.25,4163.484890989758,-224.75,2844.0211738839075,201.625,7665.534284012759,94.75,3424.626238730294,-48.09375,8791.962477738456,40.0625,2462.3782449278074,821.875,4454.346976199205,-87.375,3816.670945912812,152.375,4750.043195527279,66.59375,2685.8910516271762,8.875,8908.977374501239,22.125,2359.535663403925,880.625,3576.7756582395546,-35.125,2423.831003674761,87.625,2761.1331658170707,32.5625,4742.015558662134,-4.40625,6002.122077124968,12.21875,3551.7575907427067,116.375,898.2791099513558,-71.125,3882.7236232282876,522.375,2392.854959953695,41.375,3584.8062948888883,46.375,3791.7698765714936,-63.09375,4523.4113810774425
N,19,964.25,3436.5513145448595,-76.0,3206.629383012636,-124.875,3581.0288653367484,29.625,4043.8546334994535,-17.25,7411.757159236938,36.0625,3785.6636797388314,852.375,2692.442452379438,-188.625,3195.528924822149,183.625,4674.582693607526,70.9375,3057.0994007545373,48.1875,7233.398308529937,11.34375,2082.9162190510538,861.625,4572.34260083111,-53.125,2805.0588646898304,186.375,6644.036714180243,-7.0625,3115.040548868305,63.4375,6418.435483713593,50.21875,1852.828306508306,918.25,4518.37060647973,20.875,2483.7821430985045,111.125,4184.127236876885,11.03125,3693.1263135416093,86.25,5584.7777149139965,74.0,1872.97644138948,101.625,1893.635355440693,-26.625,2702.081162617992,584.75,3719.278483456166,-33.9375,3438.1991828708456,101.4375,4178.387868974558,-21.0625,3037.739959014555
N,20,1053.25,2663.0967758419897,-192.0,2693.6686878679047,-25.0,4391.999430783206,160.0,2898.564493848636,136.5,5009.320113548345,300.0,2805.7589659484292,930.25,2260.7441114597646,-176.5,2401.264822963098,319.625,3958.834090913005,-78.71875,2348.9466819509626,-237.34375,6222.668095406177,16.5,2253.8780884289195,873.125,4564.799692689155,-117.625,1568.8342357862414,196.125,6138.038895638818,-116.71875,3279.1302222766994,-22.125,7060.135647377818,-49.875,1907.710125222121,885.5,4058.3220362607995,-65.25,3384.803751696692,166.0,6322.502827203796,-1.78125,4404.462401462684,69.75,7097.076581241039,2.8125,2416.2267256703685,136.25,1624.108967249427,-6.625,3390.5630224750284,619.25,2943.8334595387696,39.28125,2844.488818689298,1.03125,3606.165488475735,-109.78125,3788.211086172263
O,1,967.75,6858.8001091663255,-144.5,2336.97897936631,78.5,4319.443337977707,82.0625,3986.5405345479367,69.09375,8753.91361177736,-3.625,3257.838410568425,1051.625,7385.402586140785,-215.375,2254.8510171128823,75.625,6463.875103943067,157.15625,4316.899293107952,239.28125,7570.617710243229,31.46875,2537.7137715911613,1008.875,7236.003643889007,-222.875,2525.1885542222385,-269.25,5149.479822030571,114.46875,3330.6126593351314,361.75,7410.45228882826,14.6875,2683.9599875638514,1042.375,6847.462220368579,-331.375,3295.1088160142754,-225.0,3947.521754214915,188.65625,3044.871852900535,368.125,6839.067337501145,136.96875,2195.4086676000525,33.375,2766.342099122052,163.75,3741.7318099377458,367.125,1889.5911553494846,-58.0625,2830.8482047954726,-1.53125,4512.652178766211,-58.40625,2941.460551955599
O,2,879.875,12675.235125407931,-205.125,3649.4477985545977,144.0,7323.157993652739,110.8125,5966.103520292265,225.03125,7185.60571335315,-33.8125,6669.249533481541,965.5,9698.738152460865,-290.625,1755.4596575754738,-47.625,9421.323615706819,134.78125,5750.258563395079,43.40625,5827.293270997345,-36.625,3396.6439571840615,888.875,6935.293990479063,-269.25,1660.9829732721525,-415.125,6826.565808250514,113.59375,4204.897114224192,38.875,5153.952371420888,-71.90625,2440.364039945872,499.25,6269.1207068854565,-216.875,2218.4766697837954,-111.875,3877.0383650893887,32.03125,5051.0626572804895,-22.4375,9529.659322798152,3.625,2401.5152345706656,45.25,2089.4127015742965,164.125,4285.4560415870565,298.625,2164.187286113427,-93.9375,3447.3630949747303,0.15625,5921.14766699294,-32.5,3895.9569748650974
O,3,850.25,8989.729525269378,-183.625,3756.004840169272,53.625,3892.56828576905,100.09375,4795.410881505456,116.96875,7226.533437982103,-20.40625,3719.565279197414,945.5,8061.749732533254,-243.375,3069.2753394531096,-42.125,6647.801590328565,162.90625,3993.675424650949,139.75,6463.153796715656,34.875,2969.918935657167,834.75,8286.956343404978,-182.625,2979.1224562570433,-399.125,4971.094118438616,121.0,3181.4401318428104,148.6875,6571.952898670513,-9.5625,2948.4518494616373,927.75,6604.83950883744,-237.5,2950.3873898184966,-167.375,3292.716979847342,155.28125,3465.6318799244154,148.46875,8408.001468037659,75.59375,2376.8454785094755,76.375,3469.160036575857,193.875,3712.0575136135753,382.0,3328.5465296432317,-97.0,4387.131772297249,-14.4375,4268.58016453876,55.71875,4332.180320248504
O,4,830.25,9317.169577586317,-246.25,5593.379384370418,-43.375,5371.556116189702,121.46875,5106.74052101959,110.375,10612.488438597942,-48.0,6194.629604544569,885.625,11335.824180860207,-355.625,3355.1219589420293,-142.5,7626.691111648616,179.34375,5277.902078533282,94.46875,8702.537593226669,-31.59375,4111.895722013259,774.75,10573.564367681316,-287.625,3632.9100400883863,-488.75,7680.193255218256,119.8125,4005.3048373180973,132.34375,8171.951804072632,-58.3125,3609.5225224181313,886.125,8837.340549304128,-353.125,3033.581750072841,-279.25,6243.632871774253,165.53125,4982.045908712949,126.4375,7880.005048132504,17.90625,3268.765070322573,88.375,3569.3309400187313,163.75,3135.5787244940925,332.125,3010.900610178788,-60.3125,5505.556315200468,-16.78125,4389.173069428732,75.4375,3623.168993932487
O,5,991.625,5620.538262424249,-59.375,2713.7861207867873,47.75,2996.2978719579933,60.8125,2858.2159802652686,21.8125,7552.737386361567,54.375,5028.863227348204,1049.125,6611.641568806873,-172.0,2736.066154170984,-62.75,5089.043469798622,73.71875,4364.979153976389,71.875,6354.913029253429,-38.375,3437.5028613624454,992.125,6496.451222350169,-103.25,2227.6679369915078,-273.125,5034.806474371681,61.3125,4600.514709230235,149.09375,5881.573011105187,-68.5625,2427.0292918697437,978.375,5273.136245098831,-215.625,2336.3641324448977,-145.25,3453.363351502416,49.9375,3703.3288398539157,161.0625,5871.1989881619365,0.375,2740.6190079752055,-53.125,3319.5212357168316,9.625,2500.78144974226,325.5,3019.748126913899,-154.5625,3557.3282894039667,-5.65625,4401.772459826375,-184.9375,2551.243225585077
O,6,952.375,6290.0216501515315,-98.0,3016.281485538112,-24.875,3726.372865720096,-4.4375,3220.1541882484057,-29.8125,6702.98762417504,47.9375,4183.18928075144,1004.375,6117.274422434799,-244.25,2956.5004545069837,-77.25,4524.670423080558,20.09375,4160.287492765487,-0.5625,5940.469446608891,22.0625,3157.649847369678,928.5,7224.6093146965395,-205.5,3646.131751596478,-346.75,4655.0989718264855,15.09375,3750.8758507128623,9.9375,6167.008882642683,17.96875,3589.9527807164036,497.875,7065.3985722232965,-190.625,2881.601570199288,-9.875,5127.110295709953,-6.03125,4263.49625809305,-27.5,7361.088485237764,39.875,3226.86597906932,21.0,2376.1710796994394,20.0,2979.1664941724894,249.125,2787.246173981588,-93.65625,4155.367715447808,-47.40625,4436.206409051651,-116.1875,3821.2713970410095
O,7,986.125,6967.792619214137,-82.625,2047.6995896310084,-24.125,2821.74086059918,116.25,4084.9363214131013,23.09375,6684.437721114689,69.6875,4438.118544478476,1013.375,5943.241422773855,-209.0,1789.9354736973062,-1.75,4258.853476876142,132.78125,4578.842476095726,58.53125,7378.983131944634,-5.625,3881.3198202254603,972.25,5241.064771351333,-127.875,2422.0186796090156,-226.875,4637.505604780979,80.75,3662.676821670184,96.1875,6561.2120090227045,-63.21875,3500.978709003875,969.375,3899.237183010928,-293.875,2627.8546353204165,-117.875,2854.582278438476,113.9375,3531.781747021431,117.84375,7071.38226900059,11.84375,3036.189100967846,-45.125,2875.9791783625624,-53.0,3311.273471037993,279.875,3517.770669667794,-86.53125,3955.1384298180305,-41.5,7027.165008913623,-22.25,2731.667130618224
O,8,911.125,8339.948664972406,-59.625,4394.352211575103,-15.375,4353.39719177736,-18.0,3171.497753428181,84.15625,8470.805064711141,30.875,4309.538568324339,1005.5,8514.15097059008,-280.75,4134.364091066484,-13.75,6342.170207231906,37.65625,3460.0575375397934,213.90625,7192.2901053809655,-16.21875,2256.765865325519,956.875,8672.57820572262,-230.0,4527.40378141822,-280.375,7576.590681789205,-37.125,2798.5535186726374,196.40625,7126.382724861957,-47.15625,3618.7618403033844,966.625,6465.789867400193,-377.125,3476.0397342917413,-176.0,5015.013559303703,-7.90625,4059.057975375683,200.75,7904.353487952067,-16.21875,3464.133420986905,32.875,2430.1575534057456,-46.375,2652.966614824808,259.75,2901.779615597987,-133.53125,5976.054211310623,99.8125,6584.612652035331,-134.15625,2540.6685772323667
O,9,890.875,5834.751342977265,-88.25,3648.905991869344,60.375,2076.6204177400837,26.71875,5283.444527687258,73.34375,7370.948364225999,32.1875,3938.1938153605074,941.875,6006.8694828816615,-260.625,3539.030956261191,16.875,4753.854828912532,42.46875,3877.503312251769,107.65625,5868.93777979337,39.34375,2925.2681459288374,911.0,5876.6843542936695,-222.0,3237.49332045643,-303.125,3521.2410787071935,0.0,3821.774342501137,87.34375,5417.2739489604855,23.40625,3085.790507100399,956.125,5801.473302909788,-343.875,2770.384176314722,-169.0,3708.8564275258755,49.25,4152.657259213671,33.90625,6804.932105462988,29.15625,3089.123814989606,49.25,2676.5706487032994,155.75,2466.6803476535015,338.25,3042.6460420988833,-56.78125,4779.04677167931,-38.0625,4766.199350225896,-40.125,2130.053663496533
O,10,907.875,9508.144902365288,-157.375,4328.046396398148,72.625,5114.115867808921,40.3125,6791.131645561272,50.53125,9666.381907752426,71.09375,4529.560308127152,984.5,11088.405873366108,-236.0,5091.1928857587,26.5,6573.060987850334,5.84375,7970.588709865535,156.625,10107.923531041131,-26.6875,4542.153216244885,962.625,9512.08287439586,-253.125,3111.4402186728576,-247.375,5537.369240837656,15.40625,5848.702531648446,182.4375,9206.353257864579,10.5,4203.732136447326,934.5,8730.501689479248,-287.875,3935.145675114836,-191.875,3966.6534363837486,73.96875,5448.9600641107145,98.9375,9652.919056357707,46.78125,3815.7342325427276,75.75,2753.7966405491893,152.125,3265.8723925430704,329.75,2710.822926253207,-113.5,5235.467123380683,110.65625,6972.25604453723,-112.59375,3546.070711535648
O,11,792.125,9120.268005073918,-115.875,3363.1807094438145,-42.5,4206.713176578598,-36.375,7785.341959212517,-73.75,8381.479441303904,-45.34375,5893.739292722909,933.625,7717.562494685417,-223.625,3065.089453731326,-58.875,6837.396158946402,-115.96875,6647.029465691681,-101.0,4922.560017409641,-91.0625,3345.486660576268,894.25,10182.40799123665,-235.625,3102.3183845915946,-266.375,5590.7520835192645,-60.9375,4717.944646092592,-58.46875,5291.584344411741,18.1875,2699.6390087090813,916.75,9239.054520755899,-333.5,3137.2368017094277,-102.0,4632.18609298029,-74.03125,4335.130559484159,-14.46875,6457.622322614063,22.6875,2520.295040237105,30.375,3087.519531820811,105.875,3679.0445749372216,323.375,3408.754333972309,-109.78125,3599.2155545894216,-55.375,6438.660962061522,-118.125,4528.379875504594
O,12,865.75,12500.034677451898,-114.5,3785.863540858281,60.875,7534.116586194761,23.3125,7363.720142689003,74.40625,7935.840546451959,29.5,7950.839751246405,943.875,10101.75942518802,-251.75,4386.668432592096,-5.875,8825.142593571789,37.59375,5668.427983463399,30.5,5533.529129317022,-67.25,3179.1671275665894,907.875,7696.647743295453,-263.375,3255.5709344714023,-289.375,6330.267972951461,115.78125,5929.950362009655,119.9375,5081.5927309844255,-27.6875,2936.0289980420407,905.125,5520.113697594915,-305.5,4859.321120280075,-151.625,2802.471473427517,156.0,4259.022826600017,67.25,5398.6962199219915,20.15625,2346.030052415343,-16.75,2878.542589141248,-5.125,5213.7878969492995,321.0,3710.4844697155113,-92.3125,3928.1912220949416,-9.75,5758.455874841797,-51.71875,3764.097827122515
O,13,899.625,7849.517205495826,-77.75,6374.8771703853245,82.125,5109.016929349031,-130.5,4194.590660898868,17.9375,5845.027458968328,-53.65625,3653.498029366642,1009.25,9185.051139623556,-202.625,5402.955543901412,95.5,6558.286952398469,-146.875,6627.829149455725,76.84375,6876.824122139226,-59.53125,3556.3810958646486,982.5,9976.501227885456,-230.375,4400.740489892014,-199.25,5932.246575918773,-108.15625,5283.575370365785,137.71875,7351.459626472041,-28.28125,3470.9459016453193,941.125,7559.70047253031,-363.25,2669.948021497797,-154.625,5534.950370994758,-57.125,5466.31653715507,169.28125,8813.42859375104,-45.875,2990.3706579410855,3.625,3235.3215233381366,18.25,3030.9869576591714,254.625,3503.8536797895827,46.125,6070.416294157675,25.59375,7668.86111109146,-106.96875,4233.991619060368
O,14,941.75,10009.086118997078,-91.5,3735.269702444524,67.375,6458.572064270476,107.25,5509.950997967223,38.0,7561.65583305006,7.34375,4935.661712281944,964.75,8290.651327700376,-215.5,1883.3201400717828,206.5,6963.420693165106,90.875,5547.962293434861,45.34375,7588.9073513969015,-15.84375,4265.782534522352,935.125,6661.252414852255,-190.875,2931.2293042979427,-86.625,3916.242792444692,107.875,4930.020079510326,91.375,8618.902847629448,-23.03125,4610.668704783878,882.25,5273.7532116605535,-345.25,2513.493870591293,37.75,2942.578620445,97.28125,5546.920960284943,49.625,9361.23955050158,24.46875,4274.331277992317,22.375,3150.503270808491,74.5,3373.111582797106,348.75,3335.29405562688,-55.34375,6608.883853426835,-37.5,6397.470398524717,-22.78125,2941.456619754648
O,15,863.375,8982.819830619726,17.125,5049.613374742169,-15.5,4547.346121640621,-5.5,4936.625004747677,-15.9375,8118.6019884025445,-12.71875,5985.947884600102,975.0,7609.263696311227,-130.75,2560.472307505004,-25.125,6307.346687346035,-47.34375,7176.18220055664,-31.75,7646.933163857259,0.75,3743.0339548954134,934.875,7785.913448939373,-75.0,3924.5113071565993,-263.875,5954.02397411826,-48.28125,6506.035847745417,-14.90625,7770.533778960164,19.90625,3278.881825022204,923.25,6048.806364688822,-184.875,3440.131499575997,-60.0,3732.5275618540313,-52.09375,6435.86480377431,2.0,6338.89717833473,-14.1875,2322.65715880406,-45.5,2739.3234109903856,-10.5,2929.7318563308827,271.75,3106.8784877268695,-10.75,4609.34326938231,-14.78125,4674.783602841787,-10.375,4470.120382537253
O,16,992.125,6356.746061026427,-67.5,3189.9198657646557,130.25,2778.7470085453983,-20.71875,4473.594229157182,-114.78125,8651.126266036026,-3.6875,3459.4284430153702,1021.625,4261.729796617214,-188.75,2972.9180004668815,160.75,2671.33832329415,-3.5625,4883.679753382049,-53.65625,7944.356560671603,-83.78125,3502.7792156227088,992.0,3995.528750991538,-104.0,2195.900726353539,-185.25,3489.514785396388,80.0625,3308.6873713141517,45.03125,6521.132289930441,-31.625,3598.636171784389,943.875,4682.3222320099885,-220.5,4122.975472883631,-68.875,2690.207935155757,51.9375,4266.910423080587,47.9375,5646.998903939486,4.09375,2786.7694150146217,-53.875,2345.3677716671646,-32.875,2215.1324417232936,250.875,3025.064996719079,-30.625,4996.558220102614,-97.15625,4600.387294221644,-32.34375,2385.670681503618
O,17,865.0,6836.654079299317,-52.25,3623.8490500433377,79.5,3910.075798498029,-68.96875,5809.72237656615,-71.28125,7217.898959506737,-56.65625,7162.5479038946705,976.75,7343.66151436053,-181.625,3182.826708976629,45.0,5994.73644124577,-50.59375,5053.639152008277,-50.65625,6324.825598432413,-76.1875,5305.848815443553,921.625,7808.398930598705,-160.25,2851.8919926077147,-270.75,5431.242807820324,15.59375,3986.1509932779686,-48.375,5600.838473780064,-41.90625,3826.726598538356,973.25,6808.511323152808,-241.125,2086.1405116566334,-64.0,3850.097141631624,38.0,4136.812624170933,-135.1875,6135.3468495956895,-25.59375,3051.3676017830003,32.0,3944.893154446645,67.375,2926.021037069795,302.875,4793.694007169732,-115.71875,3838.7947590550393,36.78125,6174.559689435227,-20.75,3631.295929141551
O,18,860.875,10610.269493956079,-146.75,2903.054845761616,154.875,6507.861571543682,132.59375,4664.30794611708,147.5625,7735.326568483954,-125.6875,4267.986157410043,958.75,10556.143397922368,-174.5,1515.4922467634071,65.625,6932.369858812714,193.9375,4742.196939035087,420.375,8204.556507476502,-126.53125,3594.9093867611514,914.25,10137.326715535019,-78.875,2149.4057863453795,-241.875,6574.803189782566,166.59375,3811.267045381488,398.90625,8216.184464060001,-132.21875,3318.1802781642887,879.625,6978.017580901828,-220.5,2150.399904668897,-137.5,4731.95358705049,167.8125,3324.374437746709,236.53125,9190.16956108664,-88.78125,3384.7841948783735,8.125,2622.4535237778764,108.375,4403.8679997673635,310.5,3972.8726068173896,-84.78125,4552.434587217968,-103.125,5828.000256037657,-16.125,4168.72144480475
O,19,1105.0,6894.414623447012,14.75,2067.911854383547,-38.75,2520.3718847622467,77.21875,4488.7983966645725,484.9375,7041.161693647842,-56.53125,5532.101036136582,1037.25,7926.738133526299,-182.0,3025.9695966747586,-8.75,4951.4846700257485,66.15625,5767.711635201255,77.15625,6745.609873787243,-78.34375,4821.8992537262675,924.375,7586.843306631224,-203.75,2436.805683163924,-318.5,3958.1142921851056,51.78125,4958.008003059135,69.96875,5968.463896202559,-80.84375,4335.347391713372,889.375,5745.0767278927615,-319.75,2184.890371963774,-186.5,2284.9852844165102,37.625,4513.447654994461,33.3125,5576.335610402565,-53.53125,3430.7172171462103,-26.5,3398.617182031539,-47.25,2987.034890572924,295.375,3700.567673935311,-51.03125,3897.4542050258187,-81.09375,4339.069963420841,-13.15625,2409.1290712280106
O,20,896.0,8439.315315829834,-64.375,2823.287154962279,156.125,3492.625442897506,43.1875,6500.502059636913,160.875,7186.896795340462,-273.375,4654.661203769293,1028.0,6563.437818704463,-108.125,2922.9694634694697,337.375,5699.218508653182,203.96875,5433.73740212696,839.0625,6644.249157812623,-276.03125,3115.5042878759514,902.625,4895.741068456848,-145.25,3984.7201203472246,-222.125,3427.0741142226557,-24.0625,4076.3540996942047,997.875,8377.029704607416,-336.28125,3163.300948320984,927.75,4341.366828258124,-349.375,2183.2110776044997,-114.625,3474.9583608116804,247.28125,3751.006500214101,651.8125,9472.817698675708,87.28125,3686.611216910245,-46.25,2245.3908206590672,-36.625,4111.584379454592,242.125,2878.282644976862,-222.4375,4992.57983747819,-5.59375,5399.071713379156,-29.375,3983.6587434637268
P,1,-325.5,10404.76226302168,-332.875,4725.125790322942,-180.625,10097.05705190255,-41.09375,5800.574375435672,32.3125,7773.041101450818,9.78125,7906.4037721582645,-110.125,10133.242027326447,-290.625,7056.816039077043,-400.625,8263.614651553822,-26.75,7065.460609542735,15.96875,6218.5042639105295,10.625,3384.2946804873536,296.875,11162.626829486642,-287.375,7323.323911269732,-379.25,14359.968260323558,-38.28125,4725.118948465577,-27.8125,8588.268602567327,-15.625,4139.156886900399,278.25,5797.615452709847,-412.375,5819.658783758288,-68.75,12262.809035351565,-36.53125,6401.95973894115,-34.5,9539.33513144391,-15.5625,3091.596765199781,517.875,5487.911441010597,134.625,8476.72924006512,-131.75,4448.583138202544,-7.84375,6828.715596240331,-8.0,9286.387995340276,55.1875,8877.71047496728
P,2,331.375,6626.017137721196,-560.0,5369.832678957511,14.375,5731.772837384172,196.4375,7311.774297056341,367.125,5482.393624994013,238.5,5054.668702051599,522.0,6956.833834439342,-430.0,7334.775456685774,10.625,11152.99868238919,269.375,6893.422452553956,527.21875,6174.36408534502,200.0,4777.7930705504605,947.375,7655.884280040746,-384.875,6158.220257052763,-171.5,14485.942832622251,235.8125,6712.218166511258,278.0625,8367.02447460229,-52.34375,5392.859391184415,890.5,3452.817219315265,-642.125,6545.81958079926,139.0,8589.817343808889,333.25,5247.939750511623,152.40625,8785.445449219462,-87.0625,3680.5298865915693,897.625,4417.298366578264,-24.625,6239.266472060237,239.875,4907.62432184606,303.40625,6196.727694211755,80.8125,9787.649578797953,40.21875,8139.321976270409
P,3,211.625,9211.11716130975,-348.25,3653.6899071349776,-240.5,8898.196713379628,269.375,4321.372523212388,13.6875,4603.658358017431,237.5,6753.058769920487,461.0,6266.561816498741,-181.5,5348.257169396401,-323.5,8352.084694853136,126.5625,5405.631761976924,-52.09375,5503.657115724138,54.5625,4397.199896933701,868.5,7413.414648459912,-169.75,7605.704368268596,-334.875,10039.621767495775,48.625,4936.3883479599735,80.8125,8030.66061431709,-49.25,2909.201361628308,854.0,5610.291079792562,-458.125,6772.47849641289,17.75,10181.886953679068,-31.21875,5740.710304126001,38.53125,7948.066514034935,-74.875,2892.9829733987376,868.875,3506.415653395216,54.5,6256.781660726224,84.375,3589.356816948546,-52.28125,7316.427305362122,-63.0,7353.8737198499675,-38.84375,4783.646119262579
P,4,-366.0,9873.033525720452,-265.625,9178.834232045756,-225.25,13986.814540845246,-54.875,11324.661255281546,-31.34375,5707.775653710116,14.46875,4898.097398380665,-93.375,6681.749442277449,-211.875,9717.887964181054,-392.25,11760.664094238045,-47.75,6698.960903565568,-33.46875,6825.537126228487,-22.25,4232.24500856224,358.5,9229.659405958597,-272.875,5744.9822222853745,-336.25,12786.763974419016,-14.625,5746.569404599148,-43.9375,7961.912317156837,-16.34375,5980.3016730417485,408.875,5581.777470875653,-411.75,6487.901504916671,38.875,10122.674806313547,-9.875,5584.896203992962,-58.09375,9682.427540909404,10.96875,4987.382720954292,482.125,5741.345398456271,199.75,3950.0842949866274,-258.375,3762.449848087679,16.4375,8962.156638951015,54.125,9686.97527853122,32.375,7897.641122314624
P,5,-310.125,9654.027707872761,-373.25,5593.97814059905,-217.0,10905.016047672741,-20.84375,5592.2234682938,-12.28125,5449.665977346542,21.0,6466.077327097164,-14.75,6488.422183975084,-293.875,7292.7848579520705,-435.0,7457.3719231375335,-5.375,5358.40964483633,-24.46875,6959.153450601836,11.8125,4234.481878263709,399.375,9375.26485542542,-302.875,6178.493524668857,-277.25,13654.751050458592,-37.375,4395.655658929052,-25.59375,10552.908674446631,32.9375,3140.5245972757084,371.75,7076.501814985989,-412.375,6733.977306122661,114.25,13559.59973367577,-41.5625,6363.535647232107,1.90625,8891.131710022124,21.28125,4569.8546423435,450.25,3854.101054396472,233.625,7140.967011503064,-199.375,4620.96571177227,-15.21875,7290.369176756307,23.6875,9514.424875673976,40.75,7325.15732339586
P,6,184.25,7860.154192985021,-359.0,4271.199597302847,-344.625,7918.367515427343,242.90625,6650.828112721072,222.40625,4598.443444929048,210.21875,5473.897752826448,497.75,7142.4189136104305,-330.375,4958.6715821250955,-445.0,10955.282027976276,192.375,6880.421052477457,82.96875,5364.065846470701,170.75,4484.310928113705,844.25,7743.75289749744,-210.375,6459.462660266332,-405.125,12002.332866337902,62.8125,4369.835290356348,86.90625,8823.355510233107,-41.5625,4193.123343176749,831.75,5864.495198864093,-470.875,7636.375398994932,-36.75,11309.951787585127,70.6875,4864.002026607694,23.90625,7328.203315612971,-50.65625,3385.7652164002657,873.875,2421.3351656420887,86.75,7028.238217185015,113.625,3105.025903172951,22.53125,5554.2032393515665,-88.8125,8534.26373668776,14.625,6977.687451575558
P,7,184.125,6003.7209698965025,-330.625,3814.861676309509,-213.75,4464.5588737858525,-16.5,5965.112430834812,2.25,5977.125579030442,17.125,4459.867611193745,430.875,5924.2404774261995,-346.625,4628.991316623417,-427.75,8094.241529476372,-27.75,4341.392813660151,-29.6875,5120.287738725603,-45.78125,2686.6603773827533,783.25,6869.2031151728215,-255.25,4535.734277655603,-491.125,9919.245724064658,-52.5625,4365.025794149876,-63.3125,8222.734948138834,-143.0,2751.753282000405,269.125,5224.7290106162445,-385.0,4396.127955371636,-14.375,9696.352038750192,-94.5,4423.736719392328,-138.28125,8608.911789660087,-110.5,3960.4361028805906,896.0,3328.2644125730153,-9.75,6453.647103576395,48.875,3907.724367758683,78.125,4928.8659049902135,-153.96875,8084.000608781115,108.1875,7736.078910038583
P,8,157.125,6687.77064756074,-451.25,6115.013527172283,-362.0,8207.757428189505,54.0625,6901.691427367189,-23.25,9212.645470357578,82.78125,7706.539235181926,464.0,4279.399607421583,-403.5,4783.07147657235,-508.875,10762.536398747974,135.71875,7093.557892704368,-26.5,8196.004968123189,95.90625,5610.364462088086,885.375,7673.725992591539,-315.5,5389.482141170894,-489.375,14234.937850562432,55.625,4299.735273464519,7.5625,7499.277214911698,45.6875,3584.992385256034,876.5,5417.552099426456,-560.5,6205.092646367176,-103.125,10877.06972186788,9.75,4965.68708740291,10.8125,5408.835211008351,68.59375,2844.1812185075228,946.875,3132.1777143666354,-17.125,8289.015275313166,47.75,4697.668564032589,24.0,4978.509641448934,82.15625,7514.125294692386,-34.75,4396.502175025051
P,9,180.375,10618.902455497697,-390.75,7173.540509225552,-335.75,12130.95309270875,27.96875,7429.720572152995,-34.9375,6289.240996224723,32.03125,5207.155860474452,460.25,6350.233770303264,-336.875,8183.1017795439275,-527.625,13475.837093085349,24.9375,5221.654377071864,-79.25,7386.101153518005,32.25,4612.76440976558,841.625,7175.812487751822,-339.875,6091.210838936295,-445.5,12023.27350391731,10.65625,4870.464535143023,-150.875,6139.355685605371,-15.5,3580.4625661358336,823.25,5578.996723202121,-499.125,5123.06604821517,-51.5,11844.055291579823,-52.53125,4094.128600694345,-148.59375,6754.518112249825,-47.03125,4493.933956487727,890.625,4548.654703247434,72.0,5852.401985509881,10.25,4465.4556248494955,45.5,6550.467173225128,-85.90625,7972.090877552823,87.5,6249.467727334865
P,10,117.625,6848.0774571681795,-364.75,2658.3027362397984,-352.75,6920.338318138789,105.84375,6063.954460113956,86.84375,5781.72984013746,55.21875,5317.9554032446,448.5,6284.746037032841,-304.75,5714.870115540685,-501.5,7879.598577973373,92.65625,6437.6467828381155,85.375,6432.4902970680805,28.25,3678.8679899528875,860.125,7276.97529777139,-170.5,4900.143543815834,-393.25,11543.35000931272,88.78125,5499.153353780784,83.40625,9280.718054989653,-26.78125,3061.4950568959666,811.0,4671.887948142592,-414.75,5138.04130360004,-9.25,8737.217144920916,118.5,6317.644848952812,45.75,6177.734435049794,-28.8125,3300.3292301441306,879.875,3167.5325545880346,174.125,5662.880714298598,138.375,3292.944861271594,32.46875,6372.071273261422,-42.375,10412.843844112664,-69.84375,8233.212477176568
