Label,Input,S1_MeanAccelMag,S1_StdAccelMag,S1_MeanGyroMag,S1_StdGyroMag,S1_MeanVelMag,S1_StdVelMag,S2_MeanAccelMag,S2_StdAccelMag,S2_MeanGyroMag,S2_StdGyroMag,S2_MeanVelMag,S2_StdVelMag,S3_MeanAccelMag,S3_StdAccelMag,S3_MeanGyroMag,S3_StdGyroMag,S3_MeanVelMag,S3_StdVelMag,S4_MeanAccelMag,S4_StdAccelMag,S4_MeanGyroMag,S4_StdGyroMag,S4_MeanVelMag,S4_StdVelMag,S5_MeanAccelMag,S5_StdAccelMag,S5_MeanGyroMag,S5_StdGyroMag,S5_MeanVelMag,S5_StdVelMag
A,21,3538.84580595676,2664.34051158298,3493.47906841209,2731.5466712682387,1232.2528337146282,699.2088106887454,4849.427779673435,3737.5227370186753,4148.473637155928,3381.589032995032,1758.430708642357,1070.8359992643825,6937.312788889016,6214.845715632602,4500.727625844488,3587.2167955059867,2714.565334235708,1554.8203634715117,5483.829012852795,4745.438531663216,4333.84718166062,3240.595216316334,2079.2505166291485,1230.6641408402431,1673.716759463496,1251.1627428480333,1667.0072111955162,889.7113410101882,579.6375830603495,363.2207259221418
A,22,2372.979293499128,1772.6493653919213,2884.58299724165,1972.2889686286792,904.751607123068,493.40404971668033,3714.3689507720446,2965.052410589158,3278.977016839635,2246.7152977819533,1458.7726236717908,793.2980813310542,4560.021958553895,4053.455283767949,3127.895610783563,2894.949300815288,1822.367687931585,1005.4104474245972,3660.695999860974,2819.28134399564,3360.4864342211085,2715.2962523297338,1424.7290499088303,805.2167849820237,1520.0296850337177,999.4314666930878,1474.320449714024,994.0472003657763,539.6482216428815,319.7257623559426
A,23,2171.303073255286,1532.074399000306,2620.6969213638504,2013.844726848134,754.414495406658,454.14129311521714,2985.243061645827,2179.584791398456,3836.006706994658,2609.424633686897,1129.604330717108,630.7736225923917,4431.804967593302,3026.00020310894,3474.114469749012,2652.144184632605,1707.0253538509237,900.6773787983786,4038.532181641011,2895.053854050024,3998.205838233163,3193.4730819467145,1555.1650115311718,800.7834173668682,980.2759599200888,498.3643671077904,1036.9758628247787,505.15012983152434,319.0835160945803,188.429497402941
A,24,2332.549434167614,2028.104074539653,3345.9200291278366,3464.241710307059,827.6494597098521,504.0072503797144,3790.7774117337135,2936.348772657882,3807.846382889068,2912.207187953605,1275.1560011859465,804.6421496146897,4251.943710425532,3364.8392507477624,3625.64501685891,2665.146523734888,1569.9744843222454,918.3394894944972,4247.065274125012,3532.77335210192,4057.1973077858615,3395.717929347954,1586.8652104891685,914.4002600397883,1579.705314999757,1132.2334643356548,1222.4344245309007,661.9087098851364,586.4571862353307,307.9065939434746
A,25,2286.7010664133004,1516.173055051525,2637.9321067080714,2098.785380976034,831.5563417762569,484.44322979482297,3828.497352775178,2634.1362948400097,3019.9198906434995,2392.779857790046,1419.3184719092555,819.4912711119057,3921.2193225815618,3036.958186115344,3333.1379626726807,3100.4223013631886,1435.3166219430664,855.7293957640427,3269.901497114959,2451.224632538876,3485.8293663984005,3167.468750375373,1196.3626543905905,730.4392774389976,1434.2810035125624,771.8345049056807,1355.1807958998957,545.4699044623135,488.02418400478734,280.53828312416823
A,26,2876.070984802512,2457.7700645864143,3182.514491703335,2657.2025957947326,1204.444314268455,592.6207845175433,4514.395525676783,4754.572119313097,3920.2949848577855,2720.9888564084363,1915.8861940970453,954.2162257078054,5002.912974990545,5824.834526805999,3757.65474768332,2850.638231776001,2137.7586796726264,1114.7568571663016,4221.738874563843,3431.481585991162,3556.694797431206,2974.3344254094545,1723.4750177138603,891.984118269071,1696.336921583597,716.8968185675578,924.6202830778544,381.51313164952586,609.3103856951349,307.9828707571483
A,27,1965.0658505670017,1417.761863972715,2563.893923964445,1235.7838769008922,815.1200662670976,390.7863282519664,3310.260262126918,2359.906459371521,2831.2378702311707,1567.616292629949,1373.9132765124696,656.5646171730605,3570.1596905170163,2804.452492770637,2966.713545469945,2334.3505698320355,1395.769809414288,713.441007416319,3450.9633182622174,2492.6435116174607,3235.1981129893684,2051.537026161124,1399.6831008518172,608.9731427502495,1278.0887767568963,544.8165551156283,983.7602095184508,492.8473142548448,433.81261328548135,239.817291343926
A,28,2612.3562306098584,2226.805991637765,3769.856911708456,3183.7152907796235,1060.445962256958,569.1166311993101,3633.991622134664,3843.459755253733,3986.581368994961,4190.324747365324,1514.5869752408366,775.5485039352609,4046.046234883469,4203.435245746662,3430.372665700853,3627.4302370152377,1689.611882861257,882.3042084769688,3911.831313412557,3672.43254198154,3700.967200426808,3719.099013049391,1597.974839205257,830.7351962374314,1946.086808840028,1212.8732961273563,1488.8591568689824,820.6997614885619,682.6700881777244,401.3839227276135
A,29,2648.8505098011665,1757.339459730561,2987.7562864433053,2334.150949289379,1006.7190490948532,555.0359757642749,3935.7554156983615,3857.598969281413,3736.573251105219,3608.075321639638,1631.239467748591,790.8470118860614,4382.461894469717,4005.17437117548,3556.334944970031,5373.037700796916,1766.9490980256828,890.4834125693915,3926.397451911556,3240.53599727305,3758.796449706927,4499.072706505264,1544.2924754290616,785.6895095049739,1475.1564884838858,798.5542151187302,1396.395346640325,853.1953752694906,530.2560097110315,293.5199025344778
A,30,2753.1354053037967,1701.2817050866977,2819.560121759994,2235.002705765872,874.976838544779,556.8602799359265,4015.647355015546,2727.7191607928858,3584.769458267222,2816.8984761301804,1484.8646222791035,821.9566061941852,4670.621691070279,3709.927495100655,3732.776950346825,3528.837151982144,1746.6807578755313,999.6347862596136,4337.871887255085,3566.1824111733263,4415.686783633658,3120.645592877064,1688.5358818958323,919.0348844873084,1272.8294085206744,639.3581131141688,1133.4210334006464,446.3762550192507,453.0033620248332,250.26357129853363
A,31,2883.36597094262,2408.8307698155386,3357.4141903922346,2481.53228578692,1012.8552500220526,648.1491352717021,4989.825206154809,4317.170011943254,3904.930576420773,3805.391878582827,1886.1930935435312,1118.1234780583904,5423.207795352744,4586.928515730894,3746.9615781279417,3354.439254671779,2005.8997357875096,1215.3196124733631,3813.413766434823,3023.8624217985484,4401.892781412158,3411.41357298577,1408.3908099397347,858.230078980566,1562.012985823381,1074.3749029641028,1525.3390829332864,1092.7527714795517,559.9555804352283,343.04873504211344
A,32,2901.4605714778345,1917.456010488772,3277.6010937034234,2326.3882230410563,1075.048145720125,618.221492331704,4407.262763314866,2725.071088081596,4054.33234505618,2976.776536512484,1676.668999989069,930.2504342368276,5439.845295690515,4797.38326162855,3651.183529149459,3258.508289688351,2065.151726279681,1219.182770907933,5033.595619837479,4977.77702754482,3773.361652172503,2710.23607102112,1911.4636511867368,1177.2893604402118,1838.2578423257803,943.1699767951508,1411.8729331887262,767.6818240840815,656.8741452560439,363.2560254457864
A,33,2648.4878103607834,1912.4351801748328,3984.92433489865,3420.1771949904223,916.3392512069512,605.0313667198865,5064.980782420682,4514.195185601657,4262.100421446797,3611.1452213948746,1937.1381095872184,1131.5856446216917,6590.984955155376,5184.420924357462,4728.256043393665,3630.633050944599,2315.829050972593,1458.8787687801027,6164.804855385653,4653.080334038246,5974.470779806159,4397.657806434283,2196.8265633704978,1317.2712158723878,1958.189502024967,925.8619627996454,1502.8852104197017,1036.6153670970389,668.5315540536569,401.7739360851039
A,34,2877.550514181168,3092.1194249795235,3729.3212287661554,3273.4265376932,1079.4751948945875,677.9755978410979,3505.709584228345,3558.7497539233527,3382.454528117878,3432.1065674327288,1275.765090306816,813.1218849061562,4673.5867536347,4403.563199983653,3535.875565076832,3362.108242166305,1725.966983922283,1096.988370906053,4413.219464213132,3541.208474615744,3645.917794833296,2839.4492251258725,1513.6126477644746,1022.0449730771056,1635.165431578268,758.578612519135,1422.11020614262,653.9495864246682,528.087506420154,314.52101360926434
A,35,2692.7797610065054,1938.1442564251367,4071.94658154435,3094.8672789877896,1117.300109068256,522.8211602635348,3335.239305259661,2295.129686238025,4354.931315628593,3606.637191333141,1319.5401471001096,665.987071686741,4543.688031275626,4789.124875636741,3565.9015897660183,2842.899176387404,1896.9233874749425,940.5059877765594,4387.225278524564,4023.2949625245055,3542.806015377447,2775.883267071109,1815.9880264956,883.1530337564265,1613.0364711491684,919.7256888565402,1385.2708961306814,731.9675201696446,596.9482381620552,296.50864034481054
A,36,2634.9074374298607,1711.7139936849271,3323.151507051487,2872.21994913019,1067.439866650671,491.2917048582432,3806.437436154361,3069.1756294879287,3575.525362891636,3147.0698382493265,1699.5734768762493,710.7513089869312,4020.555273447172,4172.256319206209,2830.2906969026785,1951.217106327779,1790.6899700242714,714.4591959636482,4215.893673774717,5364.916731080392,3024.608676296732,2634.5834488625583,2010.884370372704,622.9639440203877,1817.4414459760376,971.0085429328255,1441.829794440769,666.467811572989,661.7021901260158,339.97903584663726
A,37,2677.0865461236604,1727.65697537552,3383.515406626313,1970.835718831576,938.80716948069,589.002392311927,3694.00261423828,2927.5234731767323,3727.952331626792,2178.283421210006,1301.3143423820677,811.2116003841446,3931.929316355424,2981.169376467021,3341.67960942948,2902.1244611358834,1355.7649059446835,886.3156598092794,3450.6744189386413,1918.8006812804897,3583.3604661809213,3329.247266749895,1211.7599431290514,711.608411326663,1690.06312739547,832.6662749374707,1320.531068079128,776.2572331307431,540.1163689119361,308.97271328478274
A,38,2408.845307178254,1721.2663321186822,3900.71867825974,3661.9823839794194,816.6388904516915,543.4261498072306,4888.119109981087,6060.752681527081,4088.016147455315,3103.4463066314843,1851.1110820376111,1186.6745053712411,5460.150633059282,5610.51165797758,4121.100523616899,3598.164024783267,2052.909835957167,1300.5971909325558,5301.767684545468,4848.7637516288005,4007.264707842098,3342.973863012271,1993.655530959485,1232.2671832796304,1950.140617748673,1001.5166354119244,1720.0929030709303,1337.9232035341263,639.2118773414986,388.778091515988
